nohup: ignoring input
Device: cuda

=== Epoch 1/100 ===
  Batch 40: Total=0.0846 | loss_classifier: 0.005 | loss_box_reg: 0.019 | loss_mask: 0.060 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 60: Total=0.0808 | loss_classifier: 0.004 | loss_box_reg: 0.015 | loss_mask: 0.062 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0587 | loss_classifier: 0.003 | loss_box_reg: 0.005 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0488 | loss_classifier: 0.002 | loss_box_reg: 0.005 | loss_mask: 0.041 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0712 | loss_classifier: 0.002 | loss_box_reg: 0.008 | loss_mask: 0.060 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0607 | loss_classifier: 0.012 | loss_box_reg: 0.003 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 160: Total=0.1793 | loss_classifier: 0.038 | loss_box_reg: 0.061 | loss_mask: 0.079 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 180: Total=0.0580 | loss_classifier: 0.003 | loss_box_reg: 0.010 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.0681 | loss_classifier: 0.010 | loss_box_reg: 0.006 | loss_mask: 0.052 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 220: Total=0.0454 | loss_classifier: 0.000 | loss_box_reg: 0.003 | loss_mask: 0.042 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.0986 | loss_classifier: 0.007 | loss_box_reg: 0.015 | loss_mask: 0.076 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 260: Total=0.0592 | loss_classifier: 0.006 | loss_box_reg: 0.005 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 280: Total=0.0598 | loss_classifier: 0.002 | loss_box_reg: 0.011 | loss_mask: 0.047 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0920 | loss_classifier: 0.002 | loss_box_reg: 0.013 | loss_mask: 0.076 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.0542 | loss_classifier: 0.007 | loss_box_reg: 0.005 | loss_mask: 0.042 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0579 | loss_classifier: 0.006 | loss_box_reg: 0.004 | loss_mask: 0.047 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.0820 | loss_classifier: 0.014 | loss_box_reg: 0.009 | loss_mask: 0.058 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 380: Total=0.0593 | loss_classifier: 0.001 | loss_box_reg: 0.009 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0712 | loss_classifier: 0.004 | loss_box_reg: 0.010 | loss_mask: 0.057 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 47 | Avg Loss: 0.0738 | LR: 0.000029

=== Epoch 48/100 ===
  Batch 20: Total=0.0555 | loss_classifier: 0.003 | loss_box_reg: 0.003 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0615 | loss_classifier: 0.004 | loss_box_reg: 0.007 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.0753 | loss_classifier: 0.008 | loss_box_reg: 0.017 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0615 | loss_classifier: 0.001 | loss_box_reg: 0.011 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0602 | loss_classifier: 0.004 | loss_box_reg: 0.003 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0580 | loss_classifier: 0.003 | loss_box_reg: 0.005 | loss_mask: 0.042 | loss_objectness: 0.009 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0702 | loss_classifier: 0.002 | loss_box_reg: 0.007 | loss_mask: 0.061 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0616 | loss_classifier: 0.001 | loss_box_reg: 0.004 | loss_mask: 0.056 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.0608 | loss_classifier: 0.007 | loss_box_reg: 0.003 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.0805 | loss_classifier: 0.001 | loss_box_reg: 0.003 | loss_mask: 0.073 | loss_objectness: 0.001 | loss_rpn_box_reg: 0.003
  Batch 220: Total=0.1038 | loss_classifier: 0.016 | loss_box_reg: 0.026 | loss_mask: 0.061 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.2191 | loss_classifier: 0.050 | loss_box_reg: 0.027 | loss_mask: 0.141 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 260: Total=0.0677 | loss_classifier: 0.001 | loss_box_reg: 0.007 | loss_mask: 0.059 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 280: Total=0.0640 | loss_classifier: 0.011 | loss_box_reg: 0.008 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 300: Total=0.0838 | loss_classifier: 0.010 | loss_box_reg: 0.023 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 320: Total=0.0536 | loss_classifier: 0.002 | loss_box_reg: 0.004 | loss_mask: 0.047 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0594 | loss_classifier: 0.001 | loss_box_reg: 0.011 | loss_mask: 0.047 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.0691 | loss_classifier: 0.010 | loss_box_reg: 0.008 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 380: Total=0.0683 | loss_classifier: 0.002 | loss_box_reg: 0.008 | loss_mask: 0.057 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0990 | loss_classifier: 0.004 | loss_box_reg: 0.016 | loss_mask: 0.079 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 48 | Avg Loss: 0.0731 | LR: 0.000028

=== Epoch 49/100 ===
  Batch 20: Total=0.0716 | loss_classifier: 0.009 | loss_box_reg: 0.007 | loss_mask: 0.056 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0870 | loss_classifier: 0.007 | loss_box_reg: 0.018 | loss_mask: 0.061 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 60: Total=0.0704 | loss_classifier: 0.007 | loss_box_reg: 0.006 | loss_mask: 0.057 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0761 | loss_classifier: 0.001 | loss_box_reg: 0.018 | loss_mask: 0.057 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0505 | loss_classifier: 0.000 | loss_box_reg: 0.006 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0662 | loss_classifier: 0.005 | loss_box_reg: 0.003 | loss_mask: 0.058 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0651 | loss_classifier: 0.008 | loss_box_reg: 0.004 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0698 | loss_classifier: 0.002 | loss_box_reg: 0.011 | loss_mask: 0.057 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.1138 | loss_classifier: 0.032 | loss_box_reg: 0.021 | loss_mask: 0.060 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.1167 | loss_classifier: 0.021 | loss_box_reg: 0.014 | loss_mask: 0.073 | loss_objectness: 0.007 | loss_rpn_box_reg: 0.001
  Batch 220: Total=0.0513 | loss_classifier: 0.001 | loss_box_reg: 0.003 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.0580 | loss_classifier: 0.003 | loss_box_reg: 0.005 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 260: Total=0.0489 | loss_classifier: 0.001 | loss_box_reg: 0.007 | loss_mask: 0.040 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 280: Total=0.0570 | loss_classifier: 0.002 | loss_box_reg: 0.009 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0544 | loss_classifier: 0.002 | loss_box_reg: 0.004 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.1088 | loss_classifier: 0.010 | loss_box_reg: 0.040 | loss_mask: 0.058 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 340: Total=0.0566 | loss_classifier: 0.003 | loss_box_reg: 0.002 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.0564 | loss_classifier: 0.003 | loss_box_reg: 0.003 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 380: Total=0.0735 | loss_classifier: 0.004 | loss_box_reg: 0.017 | loss_mask: 0.052 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0768 | loss_classifier: 0.015 | loss_box_reg: 0.008 | loss_mask: 0.054 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 49 | Avg Loss: 0.0719 | LR: 0.000027

=== Epoch 50/100 ===
  Batch 20: Total=0.0822 | loss_classifier: 0.016 | loss_box_reg: 0.015 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0465 | loss_classifier: 0.001 | loss_box_reg: 0.003 | loss_mask: 0.042 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.0769 | loss_classifier: 0.007 | loss_box_reg: 0.005 | loss_mask: 0.065 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0899 | loss_classifier: 0.015 | loss_box_reg: 0.022 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0840 | loss_classifier: 0.003 | loss_box_reg: 0.027 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0807 | loss_classifier: 0.008 | loss_box_reg: 0.016 | loss_mask: 0.056 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0701 | loss_classifier: 0.004 | loss_box_reg: 0.011 | loss_mask: 0.055 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0708 | loss_classifier: 0.009 | loss_box_reg: 0.007 | loss_mask: 0.055 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.1286 | loss_classifier: 0.018 | loss_box_reg: 0.029 | loss_mask: 0.081 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 200: Total=0.0515 | loss_classifier: 0.004 | loss_box_reg: 0.005 | loss_mask: 0.042 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 220: Total=0.0861 | loss_classifier: 0.009 | loss_box_reg: 0.016 | loss_mask: 0.060 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.0538 | loss_classifier: 0.001 | loss_box_reg: 0.006 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 260: Total=0.0616 | loss_classifier: 0.005 | loss_box_reg: 0.006 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 280: Total=0.0794 | loss_classifier: 0.013 | loss_box_reg: 0.009 | loss_mask: 0.057 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0498 | loss_classifier: 0.004 | loss_box_reg: 0.005 | loss_mask: 0.041 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.1026 | loss_classifier: 0.010 | loss_box_reg: 0.023 | loss_mask: 0.069 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 340: Total=0.0686 | loss_classifier: 0.008 | loss_box_reg: 0.009 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 360: Total=0.0535 | loss_classifier: 0.000 | loss_box_reg: 0.002 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 380: Total=0.0504 | loss_classifier: 0.004 | loss_box_reg: 0.003 | loss_mask: 0.042 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0666 | loss_classifier: 0.005 | loss_box_reg: 0.012 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 50 | Avg Loss: 0.0704 | LR: 0.000027

=== Epoch 51/100 ===
  Batch 20: Total=0.0539 | loss_classifier: 0.000 | loss_box_reg: 0.004 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0737 | loss_classifier: 0.009 | loss_box_reg: 0.015 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.0708 | loss_classifier: 0.009 | loss_box_reg: 0.007 | loss_mask: 0.054 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0584 | loss_classifier: 0.000 | loss_box_reg: 0.008 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 100: Total=0.0669 | loss_classifier: 0.009 | loss_box_reg: 0.006 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0584 | loss_classifier: 0.003 | loss_box_reg: 0.006 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0550 | loss_classifier: 0.004 | loss_box_reg: 0.002 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0594 | loss_classifier: 0.001 | loss_box_reg: 0.007 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.0523 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.0685 | loss_classifier: 0.001 | loss_box_reg: 0.010 | loss_mask: 0.057 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 220: Total=0.0589 | loss_classifier: 0.001 | loss_box_reg: 0.006 | loss_mask: 0.049 | loss_objectness: 0.001 | loss_rpn_box_reg: 0.001
  Batch 240: Total=0.0614 | loss_classifier: 0.011 | loss_box_reg: 0.008 | loss_mask: 0.041 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 260: Total=0.1009 | loss_classifier: 0.024 | loss_box_reg: 0.023 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 280: Total=0.0640 | loss_classifier: 0.007 | loss_box_reg: 0.008 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0668 | loss_classifier: 0.004 | loss_box_reg: 0.012 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.0571 | loss_classifier: 0.001 | loss_box_reg: 0.009 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0841 | loss_classifier: 0.009 | loss_box_reg: 0.010 | loss_mask: 0.064 | loss_objectness: 0.001 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.1207 | loss_classifier: 0.013 | loss_box_reg: 0.031 | loss_mask: 0.075 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 380: Total=0.0641 | loss_classifier: 0.001 | loss_box_reg: 0.004 | loss_mask: 0.058 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0597 | loss_classifier: 0.005 | loss_box_reg: 0.007 | loss_mask: 0.047 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 51 | Avg Loss: 0.0698 | LR: 0.000026

=== Epoch 52/100 ===
  Batch 20: Total=0.0622 | loss_classifier: 0.008 | loss_box_reg: 0.003 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0852 | loss_classifier: 0.004 | loss_box_reg: 0.006 | loss_mask: 0.075 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.0681 | loss_classifier: 0.001 | loss_box_reg: 0.008 | loss_mask: 0.059 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0631 | loss_classifier: 0.004 | loss_box_reg: 0.009 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.1093 | loss_classifier: 0.007 | loss_box_reg: 0.019 | loss_mask: 0.083 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0718 | loss_classifier: 0.003 | loss_box_reg: 0.009 | loss_mask: 0.059 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0557 | loss_classifier: 0.003 | loss_box_reg: 0.005 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0988 | loss_classifier: 0.010 | loss_box_reg: 0.008 | loss_mask: 0.081 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.0534 | loss_classifier: 0.003 | loss_box_reg: 0.004 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.1083 | loss_classifier: 0.029 | loss_box_reg: 0.016 | loss_mask: 0.063 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 220: Total=0.0620 | loss_classifier: 0.007 | loss_box_reg: 0.007 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.0620 | loss_classifier: 0.001 | loss_box_reg: 0.004 | loss_mask: 0.056 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 260: Total=0.0672 | loss_classifier: 0.003 | loss_box_reg: 0.015 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 280: Total=0.0515 | loss_classifier: 0.002 | loss_box_reg: 0.004 | loss_mask: 0.045 | loss_objectness: 0.001 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0531 | loss_classifier: 0.007 | loss_box_reg: 0.007 | loss_mask: 0.039 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.0666 | loss_classifier: 0.006 | loss_box_reg: 0.016 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0603 | loss_classifier: 0.004 | loss_box_reg: 0.006 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.0591 | loss_classifier: 0.001 | loss_box_reg: 0.004 | loss_mask: 0.054 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 380: Total=0.0591 | loss_classifier: 0.004 | loss_box_reg: 0.007 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.1022 | loss_classifier: 0.009 | loss_box_reg: 0.003 | loss_mask: 0.090 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 52 | Avg Loss: 0.0698 | LR: 0.000025

=== Epoch 53/100 ===
  Batch 20: Total=0.0671 | loss_classifier: 0.008 | loss_box_reg: 0.008 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0665 | loss_classifier: 0.010 | loss_box_reg: 0.012 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.0543 | loss_classifier: 0.001 | loss_box_reg: 0.002 | loss_mask: 0.052 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0710 | loss_classifier: 0.005 | loss_box_reg: 0.006 | loss_mask: 0.060 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0749 | loss_classifier: 0.002 | loss_box_reg: 0.002 | loss_mask: 0.070 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 120: Total=0.0892 | loss_classifier: 0.007 | loss_box_reg: 0.016 | loss_mask: 0.066 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0691 | loss_classifier: 0.004 | loss_box_reg: 0.008 | loss_mask: 0.057 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0549 | loss_classifier: 0.001 | loss_box_reg: 0.006 | loss_mask: 0.046 | loss_objectness: 0.001 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.0536 | loss_classifier: 0.001 | loss_box_reg: 0.004 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.1616 | loss_classifier: 0.035 | loss_box_reg: 0.044 | loss_mask: 0.082 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 220: Total=0.0505 | loss_classifier: 0.006 | loss_box_reg: 0.005 | loss_mask: 0.039 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.0596 | loss_classifier: 0.001 | loss_box_reg: 0.005 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 260: Total=0.0507 | loss_classifier: 0.004 | loss_box_reg: 0.004 | loss_mask: 0.043 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 280: Total=0.0569 | loss_classifier: 0.010 | loss_box_reg: 0.007 | loss_mask: 0.039 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0829 | loss_classifier: 0.002 | loss_box_reg: 0.017 | loss_mask: 0.064 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.0614 | loss_classifier: 0.006 | loss_box_reg: 0.004 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0966 | loss_classifier: 0.010 | loss_box_reg: 0.012 | loss_mask: 0.074 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 360: Total=0.0556 | loss_classifier: 0.002 | loss_box_reg: 0.003 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 380: Total=0.0560 | loss_classifier: 0.001 | loss_box_reg: 0.004 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0835 | loss_classifier: 0.003 | loss_box_reg: 0.007 | loss_mask: 0.073 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 53 | Avg Loss: 0.0679 | LR: 0.000024

=== Epoch 54/100 ===
  Batch 20: Total=0.1298 | loss_classifier: 0.008 | loss_box_reg: 0.016 | loss_mask: 0.095 | loss_objectness: 0.006 | loss_rpn_box_reg: 0.005
  Batch 40: Total=0.0707 | loss_classifier: 0.008 | loss_box_reg: 0.009 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.1341 | loss_classifier: 0.020 | loss_box_reg: 0.040 | loss_mask: 0.071 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.004
  Batch 80: Total=0.0648 | loss_classifier: 0.011 | loss_box_reg: 0.004 | loss_mask: 0.048 | loss_objectness: 0.001 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0635 | loss_classifier: 0.007 | loss_box_reg: 0.007 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0511 | loss_classifier: 0.001 | loss_box_reg: 0.003 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0654 | loss_classifier: 0.004 | loss_box_reg: 0.006 | loss_mask: 0.054 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0970 | loss_classifier: 0.012 | loss_box_reg: 0.023 | loss_mask: 0.061 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 180: Total=0.0492 | loss_classifier: 0.000 | loss_box_reg: 0.005 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.0503 | loss_classifier: 0.003 | loss_box_reg: 0.004 | loss_mask: 0.043 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 220: Total=0.0925 | loss_classifier: 0.009 | loss_box_reg: 0.027 | loss_mask: 0.056 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 240: Total=0.0515 | loss_classifier: 0.002 | loss_box_reg: 0.003 | loss_mask: 0.047 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 260: Total=0.0567 | loss_classifier: 0.002 | loss_box_reg: 0.006 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 280: Total=0.1016 | loss_classifier: 0.018 | loss_box_reg: 0.024 | loss_mask: 0.058 | loss_objectness: 0.001 | loss_rpn_box_reg: 0.001
  Batch 300: Total=0.0588 | loss_classifier: 0.010 | loss_box_reg: 0.004 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.0762 | loss_classifier: 0.004 | loss_box_reg: 0.006 | loss_mask: 0.066 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0577 | loss_classifier: 0.001 | loss_box_reg: 0.007 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.0587 | loss_classifier: 0.005 | loss_box_reg: 0.008 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.001
  Batch 380: Total=0.0830 | loss_classifier: 0.004 | loss_box_reg: 0.005 | loss_mask: 0.074 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0592 | loss_classifier: 0.003 | loss_box_reg: 0.003 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 54 | Avg Loss: 0.0677 | LR: 0.000024

=== Epoch 55/100 ===
  Batch 20: Total=0.0584 | loss_classifier: 0.003 | loss_box_reg: 0.003 | loss_mask: 0.052 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
